"referenceid";"username";"doi";"article";"is_open_data";"open_data_category";"is_reuse";"is_open_code";"open_data_statements";"open_code_statements";"reference_to_data";"comment_1_reference";"data_availability_statement";"comment_2_das";"findability";"comment_4_findability";"not_a_supplement";"comment_3_repository";"data_identifier";"repository";"data_access";"comment_5_data_access";"year_of_data_publication";"dataset_license";"comment_4_license";"license_name";"own_or_reuse_data";"comment_2_own_data";"machine_readable_format";"comment_6_machine_readability";"multi_select_excel";"multi_select_csv_tsv";"multi_select_txt_docs";"multi_select_other_text_formats";"multi_select_video";"multi_select_audio";"multi_select_picture";"multi_select_fasta_fastq";"multi_select_raw";"multi_select_genetic_sequences";"multi_select_subject_specific_format";"multi_select_unsure";"comment_7_format";"illustrative_files";"comment_8_illustrative_files";"analytical_replication";"comment_9_analytical_replication";"open_data_assessment";"comment_10_assessment";"other_comments";"comment_other_datasets";"open_data_manual_check";"restricted"
1394;"SophieWozniak";"10.3390/a15090330";"10.3390+a15090330.txt";"TRUE";"general-purpose repository";"FALSE";"TRUE";"by taking as a case study a 2 mb wide chromatin region in human imr90 cells where super-resolution multiplexed fish data are available [15] we combine those distinct physical mechanisms into polymer models that we investigate by massive computer simulations (see methods).";"all the scripts required to perform the simulations of the models integrated via the velocity–verlet algorithm by using the free available lammps [44] are available at https://github.com/ehsanirani/phaseseparation-loopextrusion-md;     <section> ( models accessed are on available 1 august at 2022) https://github.com/ehsanirani/phaseseparation-loopextrusion[28].";"yes";"but also Type: Review";"yes";"NULL";"yes";"in the paper";"no";"Data Availability Statement: Data is contained within the article";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"also Type: Review";"NULL";"NULL";"false";"false"
1393;"SophieWozniak";"10.3389/fonc.2022.873175";"10.3389+fonc.2022.873175.txt";"TRUE";"general-purpose repository, upon request";"FALSE";"FALSE";"analogous to gliomas the eor of brain metastases has recently become a research focus although only data from retrospective studies are available to date (10 13 30).";"";"no";"The datasets presented in this article are not readily available because of restrictions due to the Data Protection Act. Requests to access the datasets should be directed to TR";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1387;"SophieWozniak";"10.1515/medgen-2022-2161";"10.1515+medgen-2022-2161.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"tens of thousands of functional genomics datasets are available in geo including data from diverse model organisms which enable interspecies analyses as promising orthogonal avenues [24 25].";"";"yes";"Tens of thousands of functional genomics datasets are available in GEO, including data from diverse model organisms, which enable interspecies analyses as promising orthogonal avenues [24], [25].";"no_statement_no_data";"NULL";"yes";"";"no";"reference to two paper stating the quote above";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1330;"SophieWozniak";"10.1016/j.breast.2022.05.008";"10.1016+j.breast.2022.05.008.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"for conventionally fractionated radiotherapy data on the use of sib are available from two randomized controlled trials that demonstrated similar outcome in terms of local control late toxicity and cosmetic outcome [12–15].";"";"yes";"For conventionally fractionated  radiotherapy, data on the use of SIB are available from two randomized  controlled trials that demonstrated similar outcome in terms of local  control, late toxicity and cosmetic outcome [12–15]. ";"no_statement_no_data";"NULL";"yes";"Link to other paper and their citation";"no";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1340;"hich10";"10.1016/s0140-6736(21)02724-0";"10.1016+s0140-6736(21)02724-0.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"we modelled all-age and age-specific however deaths and disability-adjusted life-years (dalys) for envelope 204 countries and territories and we present aggregated cause-specific estimates for 21 gbd regions seven gbd super-regions on these and globally in 2019 (a full list of gbd locations by region all data is available in the appendix pp 100–05). modelled;     <section> by bacterial pathogens; however amr burden was calculated only for selected bacteria for which resistance that were is clinically relevant and sufficient data are available. disability more details on this approach are provided in the infections; appendix (pp 34–44).";"";"yes";"NULL";"yes";"Citations for the data used in the study can be accessed from the Global Health Data Exchange AMR website. Access to the data are also provided as data use agreements permit.";"no";"Data used in the study can be accessed from the Global Health Data Exchange AMR website. Access to the data are also provided as data use agreements permit.";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"Doesn't fulfills the open data criteria.";"NULL";"NULL";"false";"false"
1343;"hich10";"10.1038/s41409-021-01497-2";"10.1038+s41409-021-01497-2.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"limited data is available on hev in sct but previous studies reported the prevalence of hev infection in sct recipients ranging from <1 to 4% [4 19–28].";"";"no";"No DAS and statements related to data availability present in the article. The data on HEV infection were collected through a specific form and integrated with information already present in the EBMT database.";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"Doesn't fulfills the open data criteria.";"NULL";"NULL";"false";"false"
1339;"hich10";"10.1016/j.xpro.2022.101705";"10.1016+j.xpro.2022.101705.txt";"TRUE";"field-specific repository, general-purpose repository";"FALSE";"TRUE";"<section> deposited data rhogef/rhogap substrate specificity data (mu?ller et al. 2020) http://the-rhome.com & biostudies:s-bsst160 experimental models: cell lines hek293t atcc #crl-3216 hek293t-shrhogdi (mu?ller et al. 2020) n/a recombinant dna anti-rhogdi shrna plko.1-puro plasmid sigma-aldrich #trcn0000008004 pspax2 packaging plasmid addgene #12260 pmd2. the code for fret analysis is available at https://github.com/paulmarkusmueller/mueller_et_al_2020 or at zenodo: https://doi.org/10.5281/zenodo.7014704.";"<section> data and code availability all data collected and analyzed in this study are available at http://the-rhome.com.;     the code for fret analysis is available at https://github.com/paulmarkusmueller/mueller_et_al_2020 or at zenodo: https://doi.org/10.5281/zenodo.7014704.";"yes";"NULL";"yes";"NULL";"no";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"Datasets deposited in the respository mentioned in DAS is not found. Thus it doesn't fulfills the open data criteria.";"NULL";"NULL";"false";"false"
583;"hich10";"10.1016/j.heliyon.2022.e11529";"10.1016/j.heliyon.2022.e11529";"TRUE";"field-specific repository";"FALSE";"FALSE";"<section> data availability statement data associated with this study has been deposited at “preprint at research square” under the accession number ppr449225 [doi: 10.21203/rs.3.rs-1283211/v1].";"";"yes";"";"yes";"DAS states that data associated with the study has been deposited at “Preprint at Research Square” under the accession number PPR449225 [DOI: 10.21203/rs.3.rs-1283211/v1]. ";"no";"Couldn't find the datasets deposited in the preprint under the accession number PPR449225 [DOI: 10.21203/rs.3.rs-1283211/v1]. ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"Doesn't fulfills the open data criteria.";"NULL";"NULL";"false";"false"
1241;"SophieWozniak";"10.1002/glia.24039";"10.1002+glia.24039.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> the cell-type-specific expression of hrh isoforms was obtained directly from the website www.brainrnaseq.org.";"";"no";"DATA AVAILABILITY STATEMENT Data tables will be shared. >> no reference to available data now";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1239;"SophieWozniak";"10.1002/ajmg.a.62644";"10.1002+ajmg.a.62644.txt";"FALSE";"re-use, upon request";"TRUE";"FALSE";"candidate genes for these three categories (a–c) were obtained from the databases omim biobase-hgmd and mouse genome informatics (see website resources; figure 1).";"";"no";"DATA AVAILABILITY STATEMENT Depersonalized data that this study is based on is available from the corresponding author upon request.";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1245;"SophieWozniak";"10.1016/j.biopsycho.2021.108197";"10.1016+j.biopsycho.2021.108197.txt";"FALSE";"re-use";"TRUE";"FALSE";"data cleaning peak detection and peak correction were obtained using neurokit2 (makowski et al. 2021) (version 0.0.4 see https://github.com/neurop sychology/neurokit) via call to functions ecg_clean and ecg_peaks using the default method and function signal_fixpeaks using the “kubios” method with a specified interval of 0.5 and 1.5 s between peaks.";"";"no";"could not find any reference to available data at all in the article only acquisition and processing";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1243;"SophieWozniak";"10.1002/prot.26267";"10.1002+prot.26267.txt";"TRUE";"field-specific repository, upon request";"FALSE";"FALSE";"only srif-14 has a crystal structure available in the pdb (id: 2mi1).;     as sstr3 do not have a crystallized structure available in the pdb we downloaded the spatial coordinates of the modeling template (5c1m) and aligned the sstr3 model with the opm.;     in case of the availability of 3d structures for the peptide ligands of sstr3 only srif-14 has a crystal structure available in pdb (id-2mi1).";"";"yes";"OnlySRIF-14 has a crystal structure available in the PDB (ID: 2MI1).";"no_statement_no_data";"NULL";"yes";"PDB (ID: 2MI1)";"yes";"NULL";"https://doi.org/10.2210/pdb2MI1/pdb";"Worldwide Protein Data Bank";"yes";"NULL";"2014";"no";"NULL";"NULL";"open_data_reuse";"other authors and too old";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1390;"SophieWozniak";"10.3389/fgene.2022.818683";"10.3389+fgene.2022.818683.txt";"FALSE";"re-use, unknown url";"TRUE";"FALSE";"<section> data availability statement publicly available datasets were analyzed in this study: this data can be found here: https://www.ncbi.nlm.nih.gov/geo/query/acc. <section> data availability statement publicly available datasets were analyzed in this study: this data can be found here: https://www.ncbi.nlm.nih.gov/geo/query/acc.";"";"yes";"NULL";"yes";"Data Availability Statement  Publicly available datasets were analyzed in this study. This data can be found here: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE156063.";"unsure";"Just a link but Link has Accession-number: acc=GSE156063";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE156063.";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2020";"no";"NULL";"NULL";"open_data_reuse";"contributers were not found in the team given as authors; also statement: Publicly available datasets were analyzed in this study. This data can be found here: ... implicates Data Reuse";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1337;"SophieWozniak";"10.1016/j.nicl.2022.103087";"10.1016+j.nicl.2022.103087.txt";"FALSE";"re-use";"TRUE";"FALSE";"for the follow-up analyses we used gaf data from 6and 12-months follow-ups.";"";"no";"could not find any reference to available datasets";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1335;"SophieWozniak";"10.1016/j.jaci.2021.07.040";"10.1016+j.jaci.2021.07.040.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> purification and characterization of natural der p using rabbit anti–rder p 37 antibodies natural der p 37 was obtained by affinity chromatography (see fig e7 in this article’s online repository at www.jacionline.org).";"";"yes";"Information about dust samples, HDM allergen extracts, allergens, and rabbit sera are available in this article’s Online Repository at www.jacionline.org.";"no_statement_no_data";"NULL";"no";"just a Link and Link is also not sufficient (does not lead to any data). When I looked for the article only supplementary Data was available ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1326;"SophieWozniak";"10.1007/s00393-020-00941-w";"10.1007+s00393-020-00941-w.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"for the eradication of infection which is de?ned as absence of infection [8] in the context of two-stage revision arthroplasty mainly data on cryosection diagnosis [4 7 12 13] are available in some cases with low sensitivities and without a precise de?nition of the ?eld area [6].";"";"yes";" the available data (Table 1) do not show a normal distribution";"no_statement_no_data";"NULL";"yes";"After examining the Shapiro–Wilk test for 10 foci for positive, W(28)?=?0.72, p?<?0.001, and negative findings, W(84)?=?0.84, p?<?0.001, as well as with one focus for positive, W(28)?=?0.70, p?<?0.001, and negative findings, W(84)?=?0.67, p?<?0.001, the available data (Table 1) do not show a normal distribution";"no";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"Just as a Table and Table contains statistical values";"NULL";"NULL";"false";"false"
1325;"SophieWozniak";"10.1007/s00381-022-05540-5";"10.1007+s00381-022-05540-5.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"therefore the best epidemiological and health-economic data is available for this condition: 30% of all tbi cases occur in patients under the age of 16 of which approximately 10% suffer moderate or severe tbi [26].";"";"no";"only refers to an other paper from 2010 with: Therefore, the best epidemiological and health-economic data is available for this condition: 30% of all TBI cases occur in patients under the age of 16, of which approximately 10% suffer moderate or severe TBI [26].";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1324;"SophieWozniak";"10.1007/s00277-021-04746-y";"10.1007+s00277-021-04746-y.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"irradiation contributes to regional eradication of the until more data are available particularly of comparative immune component that is responsible for controlling trials for vaccination versus pharmacological prophylaxis pesvirus latency [75].;     more limited data are available on herpes zoster risk and prophylactic strategies in patients receiving other proteasome inhibitors such as carfilzomib or ixazomib [121–123].";"";"n_a";"This guideline summarizes current evidence on herpesvirus ....  also: Availability of data and material:  Not applicable. (in article)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1322;"SophieWozniak";"10.1002/wps.20997";"10.1002+wps.20997.txt";"TRUE";"field-specific repository";"FALSE";"FALSE";"for example 2-40% of patients display global cognitive deficits 29-40% show selective decline in attention and psychomotor speed and 32-48% are cognitively intact 172173 cognitive problems are common in both bipolar i and ii disorder with a greater degree of cognitive impairment reported in the former condition particularly among persons with psychotic symptoms 174175 the clinical relevance of assessing cognitive impairment in bipolar disorder is mostly due to its direct mediational effects on patientreported outcomes (e.g. quality of life psychosocial functioning) some individuals with bipolar disorder may be more insightful than others about their cognitive problems.";"";"no";"Could not find any reference to available datasets also might be inapplicable due to type **special article**";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
