doi,pmid,e_pub_year
10.1007/s00595-015-1293-1,26721255,2016
10.1016/j.ygyno.2015.12.018,26721227,2016
10.1371/journal.pntd.0004182,26719978,2016
10.1136/openhrt-2015-000292,26719809,2016
10.1007/s00401-015-1529-6,26718201,2016
10.1053/j.ajkd.2015.10.024,26717860,2016
10.1024/0040-5930/a000856,28462614,2016
10.1371/journal.pone.0145783,26717575,2015
10.5543/tkda.2015.47750,26717340,2015
10.1371/journal.pone.0145794,26716698,2015
10.1111/tri.12741,26716608,2015
10.1016/j.cortex.2015.10.023,26716405,2015
10.1556/1886.2015.00042,26716022,2015
10.1556/1886.2015.00043,26716021,2015
10.1556/1886.2015.00040,26716019,2015
10.1556/1886.2015.00045,26716018,2015
10.1556/1886.2015.00039,26716017,2015
10.1556/1886.2015.00033,26716014,2015
10.3758/s13423-015-0987-0,26715583,2015
10.1186/s13014-015-0576-4,26715553,2015
10.1161/STROKEAHA.115.011570,26715459,2015
10.1002/cbin.10574,26715207,2015
10.1002/jmri.25129,26714969,2015
10.1007/s00402-015-2391-7,26714473,2015
10.1055/s-0035-1565235,26714312,2015
10.1111/ajt.13693,26713513,2015
10.1097/j.pain.0000000000000459,26713421,2015
10.1002/art.39559,26713408,2015
10.1093/ajcp/aqv011,26712879,2015
10.3390/molecules21010022,26712722,2015
10.1016/j.siny.2015.11.001,26712568,2015
10.1007/s00296-015-3413-z,26712372,2015
10.1177/0748730415622285,26712167,2015
10.1002/eji.201546104,26711629,2015
10.1097/AJP.0000000000000323,26710223,2015
10.1016/j.yebeh.2015.11.009,26709103,2015
10.1111/jne.12353,26708929,2015
10.3109/02656736.2015.1108462,26708630,2015
10.1016/j.neuropsychologia.2015.12.012,26708242,2015
10.1016/j.ejogrb.2015.11.023,26706924,2015
10.1111/exd.12924,26706922,2015
10.1016/j.ehb.2015.11.006,26706689,2015
10.1016/j.nut.2015.09.010,26706026,2015
10.1016/j.ijcard.2015.11.178,26705670,2015
10.1111/1471-0528.13840,26705090,2015
10.1016/j.zefq.2015.10.004,26704816,2015
10.1007/s00120-015-4007-9,26704275,2015
10.1016/S0140-6736(15)00817-X,26703889,2015
10.1097/MNM.0000000000000467,26703759,2015
10.1016/j.oooo.2015.10.006,26703417,2015
10.1182/blood-2015-09-669937,26702063,2015
10.1530/EJE-15-1081,26701870,2015
10.1186/s12883-015-0517-8,26701600,2015
10.1007/s10741-015-9522-7,26701329,2015
10.1371/journal.pone.0145556,26700862,2015
10.1056/NEJMoa1505066,26699169,2015
10.1016/j.jebdp.2015.10.004,26698007,2015
10.1002/da.22462,26697826,2015
10.1086/683696,26697172,2015
10.3389/fimmu.2015.00613,26697009,2015
10.3389/fphys.2015.00361,26696896,2015
10.1159/000437220,26696805,2015
10.1159/000437198,26696804,2015
10.1159/000440673,26696803,2015
10.1159/000437200,26696802,2015
10.1159/000440672,26696801,2015
10.1159/000438960,26696799,2015
10.1159/000438731,26696797,2015
10.1159/000441157,26696794,2015
10.1007/s00277-015-2569-7,26696465,2015
,26696253,2015
10.1002/erv.2425,26695683,2015
10.1002/mds.26485,26695437,2015
10.5301/jva.5000502,26694207,2015
10.1016/j.ejca.2015.09.022,26693900,2015
10.1016/j.ejca.2015.11.001,26693899,2015
,26693408,2015
10.4103/1673-5374.165306,26692842,2015
10.1586/1744666X.2016.1109449,26691952,2015
10.1007/s12028-015-0230-x,26690937,2015
10.1016/j.cytogfr.2015.11.005,26690041,2015
10.1016/j.cellsig.2015.12.005,26689735,2015
10.1136/rmdopen-2015-000074,26688748,2015
10.1136/bmjresp-2015-000100,26688732,2015
10.1016/j.bbamem.2015.12.013,26687790,2015
10.1002/jmri.25125,26687082,2015
10.1038/srep18051,26686599,2015
10.1007/s00380-015-0784-8,26686371,2015
10.1038/leu.2015.352,26686247,2015
10.1093/gerona/glv218,26686229,2015
10.1038/onc.2015.451,26686083,2015
10.1007/s10620-015-3991-3,26685910,2015
10.1111/joor.12373,26685871,2015
10.1007/s00167-015-3820-4,26685696,2015
10.1158/0008-5472.CAN-15-2298,26685161,2015
10.1097/MD.0000000000002227,26683935,2015
10.1097/MCD.0000000000000111,26683739,2015
10.1111/acer.12924,26683585,2015
10.1002/glia.22955,26683584,2015
10.1007/8904_2015_508,26683466,2015
10.1111/imr.12374,26683150,2015
10.1152/jn.00969.2015,26683075,2015
10.1016/j.jchf.2015.10.008,26682793,2015
10.1016/j.jchf.2015.10.007,26682792,2015
10.1016/j.jchf.2015.10.006,26682789,2015
10.1016/j.coi.2015.11.004,26682763,2015
10.7189/jogh.05.020416,26682048,2015
10.1186/s40413-015-0084-x,26681996,2015
10.1093/ecco-jcc/jjv228,26681764,2015
,26681536,2015
10.1007/s00393-015-0019-5,26680365,2015
10.1177/1079063215620397,26680252,2015
,26679926,2015
10.1007/s00132-015-3196-7,26679494,2015
10.1016/j.cytogfr.2015.11.006,26678813,2015
10.1016/j.homp.2015.08.008,26678737,2015
10.1016/j.jbspin.2015.06.012,26677993,2015
10.1186/s12913-015-1232-2,26677970,2015
10.1007/s00345-015-1740-z,26676614,2015
10.1111/jdv.13455,26676524,2015
10.1055/s-0041-107586,26676478,2015
10.1152/ajpregu.00388.2015,26676250,2015
10.1007/978-1-4939-3353-2_11,26676132,2015
10.1007/978-1-4939-3353-2_10,26676131,2015
10.3945/ajcn.115.116806,26675777,2015
10.1002/jcsm.12083,26675232,2015
10.1002/jcsm.12088,26675043,2015
10.1186/s13578-015-0060-8,26674616,2015
10.1016/j.clim.2015.12.001,26674280,2015
10.1097/RLI.0000000000000235,26674208,2015
10.1186/s12894-015-0116-4,26674089,2015
10.1186/s13059-015-0828-5,26673150,2015
10.1002/jcsm.12026,26672973,2015
10.1186/s12891-015-0844-3,26671580,2015
10.1016/j.jns.2015.10.046,26671110,2015
10.1002/pbc.25855,26670831,2015
10.1016/j.celrep.2015.11.011,26670044,2015
10.1073/pnas.1513569112,26668390,2015
10.1093/jnci/djv377,26668184,2015
10.1038/leu.2015.340,26668126,2015
10.1038/nrclinonc.2015.215,26667975,2015
10.1111/bdi.12352,26667844,2015
10.1055/s-0035-1565208,26667801,2015
10.1111/myc.12442,26667499,2015
10.1158/1078-0432.CCR-15-2361,26667491,2015
10.1007/978-1-4939-3204-7_2,26667453,2015
10.1093/rheumatology/kev416,26667214,2015
10.1111/apha.12641,26666386,2015
10.1177/1352458515620934,26666258,2015
10.3389/fcvm.2015.00034,26664905,2015
10.3389/fcvm.2015.00015,26664887,2015
10.7150/ijms.13193,26664262,2015
,26663007,2015
10.1007/s15010-015-0865-8,26661658,2015
10.1177/0271678X15612487,26661215,2015
10.1007/s00101-015-0113-8,26660899,2015
10.1111/pai.12524,26660074,2015
10.1111/exd.12912,26659897,2015
10.1007/s00277-015-2575-9,26659079,2015
10.1371/journal.pone.0144035,26658636,2015
10.1007/s00109-015-1372-1,26658521,2015
10.1161/STROKEAHA.115.011321,26658450,2015
10.1097/MIB.0000000000000646,26658215,2015
10.1097/ACO.0000000000000285,26658182,2015
10.1097/MD.0000000000002188,26656347,2015
10.1097/MD.0000000000002108,26656336,2015
10.1093/femsec/fiv155,26656065,2015
10.1016/j.jbiomech.2015.11.011,26655591,2015
10.1016/j.jaci.2015.10.018,26653800,2015
10.1016/j.radonc.2015.10.028,26653358,2015
10.1021/acs.jproteome.5b00780,26653327,2015
10.1016/j.jse.2015.09.012,26652699,2015
10.1007/s00428-015-1890-9,26649731,2015
10.1055/s-0034-1393396,26649597,2015
10.1007/s00347-015-0176-6,26649438,2015
10.1155/2015/626010,26649192,2015
10.1111/all.12818,26648083,2015
10.18632/aging.100854,26647160,2015
10.1007/s00132-015-3207-8,26646944,2015
10.1530/EJE-15-1028,26646938,2015
10.13109/zptm.2015.61.4.384,26646916,2015
10.1007/s00115-015-0033-5,26646611,2015
10.1007/s00436-015-4859-3,26646397,2015
10.1097/MPA.0000000000000533,26646276,2015
10.1002/cam4.566,26645826,2015
10.1038/bjc.2015.397,26645239,2015
10.1177/0269881115620459,26645208,2015
10.1136/annrheumdis-2015-208337,26644232,2015
10.1177/1403494815619536,26644161,2015
10.1016/j.mehy.2015.11.020,26643666,2015
10.1111/trf.13428,26643612,2015
10.1007/s10549-015-3653-3,26643086,2015
10.1038/bmt.2015.299,26642332,2015
10.1371/journal.pone.0144130,26641669,2015
10.1001/jamaneurol.2015.3627,26641556,2015
10.1371/journal.pone.0144525,26641456,2015
10.1371/journal.pone.0144003,26641243,2015
10.1186/s12979-015-0052-x,26640505,2015
10.2147/OPTH.S93213,26640365,2015
10.1111/micc.12262,26639099,2015
10.3233/RNN-150554,26638834,2015
10.1016/j.atherosclerosis.2015.11.010,26638010,2015
,26637909,2015
10.1302/0301-620X.97B12.34654,26637674,2015
10.1302/0301-620X.97B12.35797,26637672,2015
10.1055/s-0035-1563788,26637049,2015
10.1111/ddg.12732,26636922,2015
,26636276,2015
10.3389/fsurg.2015.00060,26636089,2015
10.3389/fninf.2015.00027,26635597,2015
10.3389/fnbeh.2015.00305,26635557,2015
10.3389/fnins.2015.00422,26635512,2015
10.1093/nar/gkv1335,26635395,2015
10.1136/injuryprev-2015-041616,26635210,2015
10.1093/omcr/omv015,26634129,2015
10.1055/s-0041-109017,26633839,2015
10.1038/nrrheum.2015.163,26633289,2015
10.1080/21645515.2015.1105414,26633195,2015
10.1097/MD.0000000000002196,26632907,2015
10.1038/ncomms9940,26632267,2015
10.1016/j.ejpn.2015.11.001,26631949,2015
10.2337/db15-0478,26631738,2015
10.1158/1078-0432.CCR-15-1449,26631615,2015
10.1007/s00347-015-0158-8,26631047,2015
10.1007/s00520-015-3042-9,26630950,2015
10.14423/SMJ.0000000000000385,26630897,2015
10.1371/journal.pone.0142131,26630493,2015
10.1371/journal.pone.0141911,26630396,2015
10.1056/NEJMoa1415463,26630142,2015
10.3747/co.22.2315,26628882,2015
10.1177/0884533615618900,26628619,2015
10.3899/jrheum.141416,26628596,2015
10.1111/bjh.13861,26628061,2015
10.1007/s00115-015-0032-6,26628046,2015
10.1038/mi.2015.128,26627460,2015
10.1093/jac/dkv399,26626719,2015
10.1055/s-0041-107888,26625229,2015
10.1055/s-0041-108913,26625227,2015
10.18632/oncotarget.6429,26625204,2015
10.18632/oncotarget.6378,26623561,2015
10.18632/oncotarget.6370,26623558,2015
10.1055/s-0034-1399972,26623555,2015
10.7554/eLife.11396,26623516,2015
10.3342/ceo.2015.8.4.409,26622963,2015
10.1093/europace/euv361,26622054,2015
10.1093/infdis/jiv571,26621910,2015
10.1016/j.actbio.2015.11.052,26621698,2015
10.1007/s00347-015-0165-9,26621346,2015
10.1038/leu.2015.330,26621338,2015
10.1002/bjs.10050,26621029,2015
10.1186/s13063-015-1060-z,26620271,2015
10.1038/nmat4489,26618884,2015
10.1016/j.envres.2015.11.011,26618505,2015
10.3389/fcell.2015.00070,26618157,2015
10.3389/fpsyg.2015.01661,26617535,2015
10.3389/fphar.2015.00255,26617515,2015
10.1016/j.iac.2015.08.012,26617235,2015
10.1111/bcpt.12536,26617075,2015
10.1016/S0140-6736(15)01035-1,26616909,2015
10.1016/j.yexmp.2015.11.023,26615783,2015
10.3390/bioengineering2040213,28952479,2015
10.1093/gerona/glv119,26615178,2015
10.1007/s00132-015-3200-2,26614255,2015
10.1016/j.intimp.2015.11.020,26613512,2015
10.1117/12.2082198,26612964,2015
10.1093/europace/euv358,26612882,2015
10.1111/ddg.12807,26612792,2015
10.1007/s00109-015-1367-y,26612594,2015
10.1016/j.euroneuro.2015.11.007,26612384,2015
10.1007/s00701-015-2645-8,26611691,2015
10.1038/srep17316,26611568,2015
10.1016/j.rdc.2015.08.009,26611552,2015
10.1186/s13014-015-0550-1,26611493,2015
10.1002/mnfr.201500633,26610401,2015
10.1007/s00115-015-0034-4,26610341,2015
10.1007/s10096-015-2536-1,26610336,2015
10.3205/000224,26609287,2015
10.2967/jnumed.115.161117,26609177,2015
10.1042/CS20150609,26608078,2015
10.3945/ajcn.115.121145,26607936,2015
10.1245/s10434-015-4999-9,26607711,2015
10.1016/j.stem.2015.09.015,26607381,2015
10.1016/j.bbrc.2015.11.067,26607111,2015
10.1016/j.schres.2015.10.024,26607102,2015
10.1007/s00104-015-0107-8,26606924,2015
10.1371/journal.pone.0143399,26606751,2015
10.1097/RLI.0000000000000242,26606548,2015
10.1517/14656566.2016.1124855,26606152,2015
10.1186/s40662-015-0016-4,26605361,2015
10.1530/EDM-15-0082,26605043,2015
10.2147/CCID.S81700,26604810,2015
10.15252/embj.201592469,26604301,2015
10.1016/j.jbiomech.2015.09.034,26603872,2015
,26603802,2015
10.1038/srep17281,26603208,2015
10.1007/s00347-015-0149-9,26602095,2015
10.1111/irv.12363,26602067,2015
10.1016/S1473-3099(15)00353-9,26601737,2015
10.1016/j.jagp.2015.07.007,26601726,2015
10.1186/s12939-015-0276-6,26601718,2015
10.1126/sciadv.1500105,26601213,2015
10.1159/000381093,26601081,2015
10.1159/000381309,26601080,2015
10.1159/000381308,26601079,2015
10.1159/000381021,26601078,2015
10.1159/000381020,26601077,2015
10.1159/000381019,26601076,2015
10.1159/000437304,26601074,2015
10.1159/000430840,26601073,2015
10.1159/000381542,26601072,2015
10.1159/000434717,26601071,2015
10.1159/000381801,26601070,2015
10.1159/000430839,26601069,2015
10.1159/000431318,26601068,2015
10.1364/BOE.6.004228,26600989,2015
10.1159/000377654,26600764,2015
10.1016/j.ccc.2015.08.001,26600446,2015
10.1111/apa.13280,26600335,2015
10.1055/s-0035-1565082,26600178,2015
10.1371/journal.pone.0143327,26599505,2015
10.1371/journal.pone.0143715,26599014,2015
10.1016/j.jpain.2015.10.016,26598064,2015
10.1007/s00132-015-3198-5,26597798,2015
10.1007/s00115-015-0026-4,26597274,2015
10.1016/S2213-2600(15)00428-2,26597131,2015
10.1007/s00702-015-1484-3,26597125,2015
10.1038/srep17027,26596638,2015
10.1111/ajt.13521,26595644,2015
10.1001/jamainternmed.2015.6523,26595612,2015
10.1038/bmt.2015.279,26595081,2015
10.12688/f1000research.6012.2,26594326,2015
10.1016/j.jhep.2015.11.008,26592354,2015
10.1111/pai.12512,26592211,2015
10.1007/s13555-015-0089-y,26591001,2015
10.1007/s00428-015-1880-y,26590985,2015
10.1016/j.cell.2015.11.012,26590412,2015
10.1093/nar/gkv1283,26590406,2015
10.1186/s12969-015-0047-3,26589963,2015
10.1016/j.prp.2015.08.001,26589872,2015
10.1111/aji.12452,26589652,2015
10.1186/s12918-015-0229-0,26589287,2015
10.3402/ejpt.v6.28541,26589256,2015
10.1007/s11481-015-9646-5,26589235,2015
10.1055/s-0041-108097,26588719,2015
10.1016/j.bpj.2015.09.024,26588574,2015
10.1097/NMD.0000000000000428,26588077,2015
10.1212/NXI.0000000000000169,26587554,2015
10.1186/s12907-015-0020-6,26587011,2015
10.1523/JNEUROSCI.0685-15.2015,26586825,2015
10.1016/j.tube.2015.09.007,26586647,2015
10.1016/j.trre.2015.09.003,26586643,2015
10.1007/s00345-015-1707-0,26586475,2015
10.1007/s00204-015-1627-1,26586021,2015
10.1192/bjp.bp.114.159269,26585095,2015
10.1016/j.atherosclerosis.2015.11.001,26584137,2015
10.1097/SLA.0000000000001480,26583656,2015
10.1159/000440876,26583381,2015
10.1093/nar/gkv1244,26582913,2015
10.4137/BMI.S34403,26582532,2015
10.1074/jbc.M115.701177,26582204,2015
10.1074/jbc.M115.701102,26582202,2015
10.1016/j.thromres.2015.10.037,26581637,2015
10.1002/ajmg.a.37464,26581570,2015
10.1007/s00268-015-3325-9,26581369,2015
10.1038/nature16060,26581292,2015
10.1111/bcp.12834,26580489,2015
10.3389/fpsyg.2015.01683,26579055,2015
10.3389/fnbeh.2015.00280,26578910,2015
10.1002/eji.201545892,26578407,2015
10.1016/j.oraloncology.2015.10.020,26578389,2015
10.3233/JAD-150814,26577523,2015
10.1186/s12861-015-0089-2,26577279,2015
10.1186/s13104-015-1680-0,26577058,2015
10.1186/s12880-015-0099-3,26576944,2015
10.1186/s12918-015-0227-2,26576534,2015
10.1002/ccr3.302,26576275,2015
10.1002/pbc.25839,26575411,2015
10.1097/MEG.0000000000000517,26575158,2015
10.3238/arztebl.2015.0748,26575138,2015
10.1177/0022034515617937,26574493,2015
10.1177/0957154X15603335,26574059,2015
10.1007/s00246-015-1304-4,26573815,2015
10.1007/s00115-015-4322-9,26573660,2015
10.1158/1078-0432.CCR-15-2042,26573597,2015
10.1111/cdoe.12202,26572962,2015
10.1007/8904_2015_518,26572913,2015
,26572806,2015
10.1017/S1041610215001830,26572551,2015
10.1007/s00784-015-1654-6,26572531,2015
10.1007/s00132-015-3192-y,26572134,2015
10.1097/MAO.0000000000000894,26571409,2015
10.1097/CCM.0000000000001423,26571183,2015
10.1371/journal.pone.0142239,26571128,2015
10.1016/j.cca.2015.11.009,26569345,2015
10.1212/NXI.0000000000000171,26568970,2015
10.2174/1573398X11666150619182624,26568747,2015
10.1021/acs.molpharmaceut.5b00635,26568284,2015
10.1186/s13018-015-0322-5,26568074,2015
10.1167/iovs.15-17228,26567797,2015
10.1136/annrheumdis-2015-207838,26567181,2015
10.1007/s00415-015-7969-z,26566914,2015
10.1111/exd.12894,26566710,2015
10.1007/s11060-015-1993-9,26566653,2015
10.3324/haematol.2015.135699,26565001,2015
10.1038/sj.bdj.2015.842,26564354,2015
10.1038/nprot.2015.124,26562621,2015
10.1055/s-0041-107381,26562403,2015
10.1055/s-0041-106853,26562400,2015
10.1038/gim.2015.137,26562225,2015
10.1038/srep16462,26561991,2015
10.1021/acs.jnatprod.5b00631,26561962,2015
10.1136/bmjopen-2015-009091,26560061,2015
10.1128/JVI.02750-15,26559843,2015
10.1586/1744666X.2016.1115717,26558747,2015
10.1001/jamapsychiatry.2015.2196,26558708,2015
10.1155/2015/604028,26558275,2015
10.1159/000438767,26557838,2015
10.1159/000438955,26557836,2015
10.1159/000435868,26557834,2015
10.1159/000433590,26557827,2015
10.1136/rmdopen-2015-000054,26557376,2015
10.3402/ecrj.v2.28531,26557252,2015
10.1055/s-0035-1558079,26556905,2015
10.1055/s-0035-1552769,26556686,2015
10.1007/s11605-015-3011-0,26556476,2015
10.3109/09540261.2015.1086321,26555511,2015
10.1038/bjc.2015.381,26554654,2015
10.3238/arztebl.2015.0705,26554420,2015
10.1055/s-0034-1396254,26554334,2015
10.1093/nar/gkv1192,26553801,2015
10.1038/nrg3932,26553330,2015
10.1007/s00418-015-1383-6,26553286,2015
10.1016/j.seizure.2015.07.012,26552559,2015
10.1016/j.amjcard.2015.10.024,26552507,2015
10.1016/j.jpain.2015.10.015,26552501,2015
10.1200/JCO.2015.61.3083,26552420,2015
10.1016/j.bbmt.2015.10.023,26551637,2015
10.1038/nn.4161,26551543,2015
10.1155/2015/462592,26550569,2015
10.1016/j.jbiomech.2015.10.029,26549766,2015
10.1016/S1470-2045(15)00362-9,26549589,2015
10.1016/j.fct.2015.11.005,26549379,2015
10.1016/j.jaci.2015.08.050,26548843,2015
10.1016/j.cellsig.2015.11.002,26548633,2015
10.1186/s12864-015-1973-7,26547235,2015
10.1016/j.lungcan.2015.09.022,26547803,2015
10.1001/jama.2015.15734,26547357,2015
10.1016/j.neuroimage.2015.10.087,26546865,2015
10.1016/j.neuroscience.2015.10.039,26546830,2015
10.1016/j.ejphar.2015.11.002,26546723,2015
10.1007/s00259-015-3226-z,26546010,2015
10.1016/j.psychres.2015.10.020,26545614,2015
10.1111/cea.12673,26545308,2015
10.1016/j.dib.2015.08.035,26543893,2015
10.3978/j.issn.2223-3652.2015.05.11,26543824,2015
10.1016/j.jhin.2015.07.011,26542950,2015
10.1016/S0020-1383(15)30015-2,26542863,2015
10.1002/gcc.22325,26542757,2015
10.1007/s10354-015-0395-0,26542409,2015
10.1038/ncomms9804,26542096,2015
10.1111/dote.12431,26541887,2015
10.1186/s12889-015-2467-x,26541820,2015
10.1186/s12941-015-0110-4,26541549,2015
10.1186/s12967-015-0716-5,26541511,2015
10.1007/s00104-015-0108-7,26541451,2015
10.5301/ijao.5000440,26541282,2015
10.5301/ejo.5000694,26541106,2015
10.1016/j.bone.2015.10.018,26541093,2015
10.1177/1352458515586084,26540731,2015
,26540130,2015
10.3389/fsurg.2015.00054,26539438,2015
10.4103/0019-5154.164434,26538727,2015
10.1007/s11517-015-1410-8,26538425,2015
10.1186/s12884-015-0695-9,26538084,2015
10.1007/s00106-015-0077-7,26537933,2015
10.1002/ana.24554,26537743,2015
10.1186/s12871-015-0139-0,26537233,2015
10.1097/MAT.0000000000000306,26536536,2015
10.1586/14779072.2015.1102054,26536394,2015
10.1055/s-0035-1558059,26536183,2015
10.1055/s-0035-1558067,26536182,2015
10.1001/jamapsychiatry.2015.2146,26536057,2015
10.1136/rmdopen-2015-000139,26535148,2015
10.1136/rmdopen-2015-000134,26535146,2015
10.1136/rmdopen-2015-000127,26535144,2015
10.1136/rmdopen-2014-000037,26535134,2015
10.1136/rmdopen-2014-000033,26535133,2015
10.1158/1078-0432.CCR-15-0656,26534967,2015
10.1016/j.jval.2015.09.2671,26533977,2015
10.1016/j.jval.2015.09.2664,26533969,2015
10.1016/j.jval.2015.09.2660,26533965,2015
10.1016/j.jval.2015.09.2658,26533960,2015
10.1016/j.jval.2015.09.1669,26532996,2015
10.1016/j.jval.2015.09.592,26532403,2015
10.1016/j.jval.2015.09.578,26532397,2015
10.1016/j.jval.2015.09.576,26532388,2015
10.1177/1474515115615254,26531054,2015
10.1007/978-1-4939-3139-2_15,26530805,2015
10.1007/s00415-015-7952-8,26530512,2015
10.15252/embj.201592409,26530471,2015
10.1002/pds.3895,26530279,2015
10.1093/eurheartj/ehv598,26530104,2015
10.1136/thoraxjnl-2014-206677,26530085,2015
10.1016/j.bone.2015.10.019,26529389,2015
10.1055/s-0041-107200,26529264,2015
10.3389/fsurg.2015.00055,26528482,2015
10.1200/JCO.2015.63.3529,26527774,2015
10.1111/aor.12634,26527580,2015
10.1111/ejn.13118,26527537,2015
10.1038/nrneurol.2015.220,26526533,2015
10.1007/s40120-015-0034-0,26525537,2015
10.1186/s40413-015-0080-1,26525001,2015
10.1016/j.amjmed.2015.10.016,26524709,2015
10.11604/pamj.2015.21.258.7414,26523193,2015
10.3899/jrheum.150610,26523040,2015
10.1053/j.gastro.2015.10.041,26522261,2015
10.1038/leu.2015.306,26522083,2015
10.1186/s12974-015-0418-1,26521232,2015
10.1016/j.arth.2015.09.053,26521130,2015
10.1016/j.medengphy.2015.10.002,26521092,2015
10.1007/s00401-015-1497-x,26521072,2015
10.1111/eci.12559,26519693,2015
10.1016/j.febslet.2015.10.029,26519558,2015
10.1111/pace.12776,26519249,2015
10.1016/j.semarthrit.2015.08.005,26519007,2015
10.1016/j.joca.2015.10.012,26518993,2015
10.1016/j.transproceed.2015.09.002,26518923,2015
10.5664/jcsm.5262,26518706,2015
10.1016/j.neuropsychologia.2015.10.031,26518506,2015
10.1007/s00414-015-1285-0,26518299,2015
10.1097/PAT.0000000000000320,26517642,2015
10.1111/ajt.13488,26517400,2015
,26517055,2015
10.1093/eurheartj/ehv544,26516175,2015
10.1093/rheumatology/kev372,26515959,2015
10.1530/EDM-14-0120,26515642,2015
10.1158/1078-0432.CCR-15-1125,26515496,2015
