,doi,id,pmid,year
1408,10.1007/s00401-019-02008-w,pub.1114006287,31069492,2019
1409,10.1002/ehf2.12436,pub.1113301453,30963721,2019
1410,10.1007/s10549-018-05112-9,pub.1113961303,31065870,2019
1411,10.1016/j.urolonc.2019.05.011,pub.1116670992,31176613,2019
1412,10.1016/j.ejso.2019.04.019,pub.1113705592,31053477,2019
1413,10.1007/s10903-018-0788-4,pub.1105701958,30027505,2019
1414,10.1055/a-0600-2348,pub.1103975753,29758577,2019
1415,10.1007/s00393-019-0657-0,pub.1117127848,31197460,2019
1416,10.1007/s00059-017-4675-x,pub.1100560337,29356832,2019
1417,10.1111/ddg.13917_g,pub.1120477020,31437365,2019
1418,10.1111/ddg.13917,pub.1120478966,31437373,2019
1419,10.1007/s00204-019-02510-w,pub.1118019078,31309260,2019
1420,10.1136/neurintsurg-2018-014555,pub.1111637744,30674636,2019
1421,10.1002/mds.27769,pub.1117472870,31234240,2019
1422,10.1007/s00402-019-03153-3,pub.1112435802,30815725,2019
1423,10.1016/j.mayocp.2019.01.008,pub.1112393915,30824280,2019
1424,10.1038/s41588-019-0439-2,pub.1118009774,31308545,2019
1425,10.1002/ehf2.12462,pub.1116110243,31148411,2019
1426,10.1002/pbc.27780,pub.1113830363,31034759,2019
1427,10.1016/j.smim.2019.101344,pub.1122506164,31727465,2019
1428,10.1038/s41409-019-0598-x,pub.1120442620,31431703,2019
1429,10.1111/nan.12519,pub.1107296345,30267437,2019
1430,10.1007/s10549-019-05262-4,pub.1113961306,31065873,2019
1431,10.1016/j.anorl.2018.11.010,pub.1120008732,31378706,2019
1432,10.1016/j.jhep.2019.04.011,pub.1113936952,31071367,2019
1433,10.1002/brb3.1343,pub.1117786647,31276317,2019
1434,10.1038/s41386-019-0383-y,pub.1113261223,30952157,2019
1435,10.1016/j.siny.2019.04.008,pub.1113602864,31056417,2019
1436,10.1007/s00330-018-5980-3,pub.1111768972,30694365,2019
1437,10.1007/s00125-019-4887-0,pub.1114500297,31098671,2019
1438,10.1002/ncp.10326,pub.1116868273,31172596,2019
1439,10.1016/j.tiv.2019.03.033,pub.1113007489,30926360,2019
1440,10.1136/bmjopen-2018-028352,pub.1120123075,31377700,2019
1441,10.1002/gcc.22730,pub.1111260152,30623509,2019
1442,10.1016/j.fas.2018.04.004,pub.1103251083,30321951,2019
1443,10.1097/bsd.0000000000000802,pub.1111981307,30730430,2019
1444,10.1007/s00066-019-01470-5,pub.1114026360,31073701,2019
1445,10.1007/s00103-019-02986-y,pub.1117764363,31273415,2019
1446,10.1002/jor.24312,pub.1113379072,30977553,2019
1447,10.1136/bcr-2019-230791,pub.1120611231,31451472,2019
1448,10.1002/syn.22097,pub.1112757390,30868621,2019
1449,10.1016/j.semcancer.2019.08.010,pub.1120387844,31430556,2019
1450,10.1002/hbm.24599,pub.1114287495,31090254,2019
1451,10.1016/j.lungcan.2019.06.012,pub.1117067836,31319978,2019
1452,10.1002/ehf2.12442,pub.1113669393,31021534,2019
1453,10.1016/j.schres.2019.07.055,pub.1120639156,31471246,2019
1454,10.1136/rmdopen-2018-000887,pub.1120113632,31452928,2019
1455,10.1139/cjpp-2018-0742,pub.1113046891,30917299,2019
1456,10.1016/j.clnu.2018.09.026,pub.1107273887,30316536,2019
1457,10.1097/ccm.0000000000003827,pub.1115661508,31306259,2019
1458,10.6002/ect.2018.0201,pub.1113534266,30995892,2019
1459,10.1016/j.kint.2019.02.016,pub.1112542562,31146971,2019
1460,10.1097/mej.0000000000000603,pub.1115024566,31116120,2019
1461,10.1016/j.arth.2019.03.058,pub.1113330808,31064723,2019
1462,10.1097/hjh.0000000000002169,pub.1117656583,31246768,2019
1463,10.1007/s00392-019-01422-0,pub.1112022149,30737532,2019
1464,10.1111/codi.14635,pub.1113286599,30955236,2019
1465,10.1055/s-0039-1692174,pub.1117042377,31183846,2019
1466,10.1111/bdi.12732,pub.1110200005,30475430,2019
1467,10.1136/esmoopen-2019-000528,pub.1120375947,31555482,2019
1468,10.1136/annrheumdis-2019-215048,pub.1113668044,31018962,2019
1469,10.1136/bmjopen-2019-029147,pub.1120724044,31473616,2019
1470,10.1007/s40258-019-00489-0,pub.1116839643,31168745,2019
1471,10.1007/s00391-019-01584-6,pub.1117797204,31278486,2019
1472,10.1017/s109285291900124x,pub.1120831981,31482779,2019
1473,10.1007/s00228-019-02675-4,pub.1113327935,30968172,2019
1474,10.26508/lsa.201900445,pub.1117619945,31253656,2019
1475,10.1016/s2214-109x(19)30165-2,pub.1117940487,31303295,2019
1476,10.1016/j.biopsych.2019.03.974,pub.1113047537,31060802,2019
1477,10.1016/j.parkreldis.2019.05.023,pub.1117324432,31257096,2019
1478,10.1002/pbc.27806,pub.1113958552,31066209,2019
1479,10.1007/s11136-019-02175-z,pub.1113185252,30949836,2019
1480,10.1002/ejhf.1482,pub.1114220061,31087601,2019
1481,10.1634/theoncologist.2018-0236,pub.1111433248,30651397,2019
1482,10.1002/ejhf.1503,pub.1115698841,31129917,2019
1483,10.1016/j.jinf.2019.05.015,pub.1114953855,31125637,2019
1484,10.1055/a-0597-1890,pub.1105498041,29996157,2019
1485,10.1038/s41436-018-0035-3,pub.1106858930,30201961,2019
1486,10.1016/j.yebeh.2019.106486,pub.1120721789,31477534,2019
1487,10.1111/jch.13633,pub.1117826400,31282593,2019
1488,10.1016/s2213-2600(19)30198-5,pub.1117869959,31300334,2019
1489,10.1038/s41375-019-0430-z,pub.1112574791,30842609,2019
1490,10.2147/ott.s216146,pub.1120407987,31686835,2019
1491,10.2147/ndt.s210340,pub.1120696158,31507322,2019
1492,10.21873/anticanres.13582,pub.1120036507,31366508,2019
1493,10.1002/path.5281,pub.1113469759,30982971,2019
1494,10.1016/j.jaci.2019.03.002,pub.1112678909,30872117,2019
1495,10.1007/s12265-018-9856-3,pub.1111058561,30604310,2019
1496,10.1016/j.soard.2019.04.022,pub.1113836435,31235332,2019
1497,10.3390/jcm8081141,pub.1120006130,31370249,2019
1498,10.1093/eurheartj/ehz540,pub.1118023215,31365067,2019
1499,10.33594/000000141,pub.1119962377,31359737,2019
1500,10.2196/14087,pub.1117194798,31364599,2019
1501,10.1007/s00393-019-0678-8,pub.1119956380,31359143,2019
1502,10.3389/fnhum.2019.00256,pub.1119780111,31404247,2019
1503,10.3233/ves-190658,pub.1117335772,31256095,2019
1504,10.3390/nu11081721,pub.1119864545,31349704,2019
1505,10.1111/liv.14186,pub.1117493357,31241820,2019
1506,10.1111/jsr.12895,pub.1119862768,31347213,2019
1507,10.5306/wjco.v10.i7.247,pub.1119860378,31396474,2019
1508,10.3390/jcm8081086,pub.1119790794,31344831,2019
1509,10.3892/or.2019.7247,pub.1119859002,31364733,2019
1510,10.1007/s00393-019-0669-9,pub.1119791263,31342161,2019
1511,10.3389/fnins.2019.00728,pub.1119758159,31396030,2019
1512,10.3389/fimmu.2019.01744,pub.1119774717,31396235,2019
1513,10.1159/000501227,pub.1119823704,31340213,2019
1514,10.3389/fimmu.2019.01658,pub.1119748659,31428082,2019
1515,10.1007/s00113-019-0700-2,pub.1119746793,31332451,2019
1516,10.1111/adb.12781,pub.1118143811,31328396,2019
1517,10.7189/jogh.09.020401,pub.1118171615,31673335,2019
1518,10.1111/ner.13022,pub.1118099679,31323173,2019
1519,10.3389/fimmu.2019.01272,pub.1118090174,31379802,2019
1520,10.3389/fpsyt.2019.00517,pub.1118095210,31379629,2019
1521,10.3389/fpsyt.2019.00518,pub.1118092248,31379630,2019
1522,10.1177/0284185119861312,pub.1118101487,31319686,2019
1523,10.1111/bjd.17940,pub.1113059994,30924922,2019
1524,10.1093/ajh/hpz079,pub.1114227070,31131852,2019
1525,10.1007/s11682-019-00143-2,pub.1118064564,31317388,2019
1526,10.1055/a-0918-6334,pub.1118066412,31315132,2019
1527,10.3390/cancers11070999,pub.1118079366,31319593,2019
1528,10.1002/jmri.26858,pub.1118088249,31317587,2019
1529,10.1055/a-0945-9851,pub.1118041915,31311061,2019
1530,10.1007/s40262-019-00803-y,pub.1118039120,31313068,2019
1531,10.4088/jcp.18nr12554,pub.1118058226,31318185,2019
1532,10.1093/ejcts/ezz201,pub.1117186942,31317177,2019
1533,10.3390/cancers11070988,pub.1118045727,31311174,2019
1534,10.1093/rheumatology/kez265,pub.1116849958,31312844,2019
1535,10.1093/eurheartj/ehz201,pub.1113216878,31005985,2019
1536,10.1007/s00392-019-01525-8,pub.1117996683,31302712,2019
1537,10.1093/gerona/glz040,pub.1112202589,30770932,2019
1538,10.1017/s0033291719001314,pub.1117981928,31298180,2019
1539,10.1155/2019/9086758,pub.1117914035,31360120,2019
1540,10.3390/jcm8071004,pub.1117916464,31295846,2019
1541,10.1161/circulationaha.119.039596,pub.1117863405,31284728,2019
1542,10.1001/jama.2019.9053,pub.1117789833,31287523,2019
1543,10.1111/1754-9485.12926,pub.1117824757,31282130,2019
1544,10.3748/wjg.v25.i25.3136,pub.1117777674,31333307,2019
1545,10.1093/eurheartj/ehz170,pub.1112708445,31098611,2019
1546,10.1007/s00063-019-0590-7,pub.1117787719,31278437,2019
1547,10.2215/cjn.13401118,pub.1117290850,31213508,2019
1548,10.3389/fneur.2019.00733,pub.1117785298,31338060,2019
1549,10.3389/fped.2019.00278,pub.1117783811,31334210,2019
1550,10.1080/03009742.2018.1559880,pub.1115912838,31132016,2019
1551,10.1080/03008207.2018.1539083,pub.1107795319,30348015,2019
1552,10.3389/fimmu.2019.01570,pub.1117727021,31333680,2019
1553,10.1080/14728214.2019.1663823,pub.1120938594,31498689,2019
1554,10.1080/14740338.2019.1615052,pub.1113939454,31056959,2019
1555,10.1080/13607863.2017.1421615,pub.1100158225,29293024,2019
1556,10.1080/14787210.2019.1634545,pub.1117492000,31237457,2019
1557,10.1080/15622975.2018.1520396,pub.1106943301,30208753,2019
1558,10.4414/smw.2019.20098,pub.1117744760,31269222,2019
1559,10.3389/fneur.2019.00731,pub.1117702830,31333574,2019
1560,10.1080/14712598.2019.1605352,pub.1113286101,30957574,2019
1561,10.1093/annonc/mdz135,pub.1113577933,31046082,2019
1562,10.1192/bjp.2019.154,pub.1117657407,31256765,2019
1563,10.1093/brain/awz144,pub.1114204017,31209474,2019
1564,10.1001/jamaoncol.2019.0402,pub.1113669252,31021392,2019
1565,10.1093/neuros/nyy236,pub.1103912236,29889273,2019
1566,10.1093/neuros/nyy245,pub.1104586476,30011003,2019
1567,10.1001/jamacardio.2019.1739,pub.1117063433,31188392,2019
1568,10.1152/ajplung.00176.2018,pub.1113856288,31042078,2019
1569,10.1373/clinchem.2018.298620,pub.1114234171,31088785,2019
1570,10.1001/jamaneurol.2019.0905,pub.1113797675,31034002,2019
1571,10.1093/rheumatology/key439,pub.1110586187,30668879,2019
1572,10.1242/dev.180422,pub.1117480624,31235635,2019
1573,10.1373/clinchem.2018.297242,pub.1113062138,30917972,2019
1574,10.1093/ehjcvp/pvz016,pub.1114352017,31119266,2019
1575,10.1001/jamaneurol.2019.0617,pub.1113294110,30958508,2019
1576,10.1093/ejcts/ezz163,pub.1114227137,31131399,2019
1577,10.1007/s00392-019-01513-y,pub.1117671749,31263996,2019
1578,10.1002/jcu.22689,pub.1111601792,30673136,2019
1579,10.1016/j.rmed.2019.06.019,pub.1117408103,31252205,2019
1580,10.1016/j.jneuroim.2019.04.014,pub.1113809851,31082769,2019
1581,10.1681/asn.2019050468,pub.1117054572,31253730,2019
1582,10.1111/ddg.13868,pub.1115830982,31131981,2019
1583,10.1017/s1047951119001033,pub.1117294113,31218973,2019
1584,10.1007/s00404-019-05164-2,pub.1113617060,31006839,2019
1585,10.1136/bmjopen-2018-028311,pub.1119757048,31340965,2019
1586,10.1016/j.schres.2019.04.022,pub.1115596651,31138482,2019
1587,10.1007/s00115-019-0720-8,pub.1114011117,31073674,2019
1588,10.1007/s11605-019-04207-y,pub.1113170848,30937716,2019
1589,10.1097/hjh.0000000000002063,pub.1112494226,30829730,2019
1590,10.1111/ene.13920,pub.1111827676,30706590,2019
1591,10.1016/j.brainres.2019.03.034,pub.1113058700,30930149,2019
1592,10.1016/j.bbmt.2019.03.003,pub.1112703929,30876928,2019
1593,10.1016/j.jse.2018.12.002,pub.1112880370,30904238,2019
1594,10.1007/s00702-019-01980-7,pub.1111933405,30725186,2019
1595,10.1055/a-0920-6423,pub.1117913304,31291669,2019
1596,10.1111/bpa.12690,pub.1110342332,30506802,2019
1597,10.1016/j.sleep.2018.10.028,pub.1109890167,30555029,2019
1598,10.1016/j.jhep.2019.03.029,pub.1113645083,31027993,2019
1599,10.1007/s00270-019-02203-y,pub.1112703047,30863966,2019
1600,10.1016/j.canrad.2019.01.001,pub.1115497287,31133514,2019
1601,10.1111/bcp.13945,pub.1113093016,30927284,2019
1602,10.1136/bmjopen-2019-031037,pub.1117799728,31278109,2019
1603,10.1136/jnnp-2018-320113,pub.1112475424,30824632,2019
1604,10.1016/j.jclinepi.2019.03.011,pub.1112967808,30922885,2019
1605,10.1007/s00392-018-1405-1,pub.1110750442,30564950,2019
1606,10.1002/rth2.12202,pub.1113641073,31294327,2019
1607,10.1055/a-0884-3143,pub.1115955271,31137044,2019
1608,10.1038/s41588-019-0450-7,pub.1116533748,31160808,2019
1609,10.1038/s41591-019-0462-y,pub.1116596451,31160815,2019
1610,10.1016/j.molmed.2019.05.005,pub.1116069416,31155337,2019
1611,10.1016/j.mehy.2019.05.004,pub.1114040889,31203905,2019
1612,10.1007/s00101-019-0615-x,pub.1116668106,31168685,2019
1613,10.1111/ddg.13868_g,pub.1120004026,31364307,2019
1614,10.1038/s41409-019-0430-7,pub.1111769848,30705338,2019
1615,10.1002/ijc.32076,pub.1110710858,30560999,2019
1616,10.1016/j.jcf.2019.07.001,pub.1118120403,31331863,2019
1617,10.1519/jsc.0000000000002121,pub.1091412717,28859011,2019
1618,10.1186/s40635-019-0226-5,pub.1119862354,31346797,2019
1619,10.1016/j.jss.2019.02.010,pub.1112521104,30844633,2019
1620,10.1007/s00210-019-01643-0,pub.1112731508,30868173,2019
1621,10.1055/s-0039-1685515,pub.1114528429,31100758,2019
1622,10.1016/j.jtcvs.2019.06.084,pub.1118118176,31444074,2019
1623,10.1016/j.jos.2018.11.020,pub.1110806967,30580889,2019
1624,10.1002/ejhf.1486,pub.1117293962,31218819,2019
1625,10.1016/j.yfrne.2019.100773,pub.1118142199,31344387,2019
1626,10.1136/jnnp-2018-319786,pub.1113507724,30992334,2019
1627,10.1016/j.joen.2019.03.016,pub.1116171344,31160078,2019
1628,10.1016/j.neo.2019.03.001,pub.1115585252,31132676,2019
1629,10.1016/j.jaad.2019.03.009,pub.1112733010,30878565,2019
1630,10.1016/j.bcmd.2019.04.012,pub.1113786358,31075617,2019
1631,10.1164/rccm.201812-2356le,pub.1112763114,30875236,2019
1632,10.1038/s41409-018-0374-3,pub.1107824793,30361500,2019
1633,10.1016/j.jbspin.2019.07.007,pub.1119950605,31369867,2019
1634,10.1055/a-0893-4807,pub.1115970593,31354165,2019
1635,10.1016/j.seizure.2019.04.001,pub.1113214782,30986721,2019
1636,10.1016/j.kint.2019.01.030,pub.1112779366,31005275,2019
1637,10.1177/2047487319832394,pub.1113062088,30917695,2019
1638,10.1016/j.nut.2018.11.004,pub.1110124972,30933730,2019
1639,10.1016/j.exer.2019.04.021,pub.1113618618,31022399,2019
1640,10.1007/s00115-019-0741-3,pub.1116644791,31165211,2019
1641,10.1016/j.jaip.2019.01.054,pub.1112163713,30772477,2019
1642,10.1007/s10741-019-09776-3,pub.1112283113,30790171,2019
1643,10.1007/s00270-019-02194-w,pub.1112585900,30843092,2019
1644,10.1111/adb.12636,pub.1104292955,29847018,2019
1645,10.1016/j.psyneuen.2018.09.036,pub.1107257563,30292651,2019
1646,10.1038/s41556-019-0339-9,pub.1117480061,31235935,2019
1647,10.1007/s11060-019-03196-x,pub.1115170844,31119480,2019
1648,10.1002/art.40841,pub.1111569428,30663869,2019
1649,10.1007/s00415-019-09311-2,pub.1113600768,31004211,2019
1650,10.1038/s41593-019-0418-z,pub.1117018414,31182869,2019
1651,10.1016/j.jalz.2019.06.001,pub.1118088956,31327392,2019
1652,10.1007/s00784-018-02794-9,pub.1111157811,30612243,2019
1653,10.1007/s00702-019-02018-8,pub.1115932970,31131434,2019
1654,10.1007/s00115-019-0735-1,pub.1117127758,31197396,2019
1655,10.1007/s00508-019-1501-x,pub.1114000366,31069475,2019
1656,10.1007/s00113-019-0687-8,pub.1117044618,31187192,2019
1657,10.1007/s11695-019-03815-6,pub.1112945801,30903427,2019
1658,10.1038/s41388-019-0816-4,pub.1113858653,31043706,2019
1659,10.1016/j.semarthrit.2019.07.004,pub.1117940329,31350056,2019
1660,10.1016/j.eats.2019.03.010,pub.1117765443,31485401,2019
1661,10.1016/j.jcf.2018.10.015,pub.1110012379,30467074,2019
1662,10.1016/j.hpb.2018.11.012,pub.1111909722,30733048,2019
1663,10.1259/bjr.20190102,pub.1115022749,31112397,2019
1664,10.1016/j.jse.2019.03.035,pub.1115218339,31129017,2019
1665,10.1038/s41581-019-0152-5,pub.1113957394,31068690,2019
1666,10.1016/j.ijmm.2019.05.007,pub.1116171005,31178418,2019
1667,10.1002/ejhf.1338,pub.1107895926,30370976,2019
1668,10.1016/j.jss.2019.01.058,pub.1112378752,30822696,2019
1669,10.1530/eje-19-0132,pub.1114510614,31100717,2019
1670,10.1002/rcr2.423,pub.1113282776,30997108,2019
1671,10.1002/ejhf.1493,pub.1117502724,31243866,2019
1672,10.1007/s00115-019-0729-z,pub.1114221402,31089782,2019
1673,10.1016/j.sleep.2019.01.002,pub.1111161869,30770205,2019
1674,10.1007/s00101-019-0613-z,pub.1117696482,31267159,2019
1675,10.2147/nss.s204830,pub.1117955421,31372075,2019
1676,10.1016/j.ejca.2019.04.015,pub.1116645781,31173964,2019
1677,10.1177/1010428318824815,pub.1117981751,31296150,2019
1678,10.1136/annrheumdis-2018-214280,pub.1111893943,30712015,2019
1679,10.1016/j.kint.2018.12.033,pub.1117342962,31229046,2019
1680,10.1016/j.neuron.2019.04.029,pub.1114386171,31104950,2019
1681,10.1038/s41366-019-0344-x,pub.1113175052,30940915,2019
1682,10.1126/sciadv.aaw4304,pub.1117921247,31309149,2019
1683,10.2147/copd.s204007,pub.1118043035,31409984,2019
1684,10.1016/j.phymed.2019.152958,pub.1114097541,31138475,2019
1685,10.1055/a-0893-4752,pub.1115962272,31354166,2019
1686,10.1111/aor.13396,pub.1110254451,30485464,2019
1687,10.1161/hypertensionaha.119.12873,pub.1114174728,31079532,2019
1688,10.1055/a-0884-3168,pub.1115959356,31137043,2019
1689,10.1016/j.nbd.2019.02.005,pub.1112040762,30753889,2019
1690,10.1007/s10120-018-00923-7,pub.1111825580,30706247,2019
1691,10.1016/j.jhin.2018.12.003,pub.1110451535,30529703,2019
1692,10.1007/s00392-018-1409-x,pub.1111099681,30610382,2019
1693,10.1519/jsc.0000000000003187,pub.1120111949,31373977,2019
1694,10.1136/annrheumdis-2019-215024,pub.1113813832,31036626,2019
1695,10.1016/j.jdent.2019.05.021,pub.1114526027,31108118,2019
1696,10.1016/j.kint.2019.01.035,pub.1112878325,31005273,2019
1697,10.1007/s00784-018-2727-0,pub.1107912254,30374830,2019
1698,10.1161/hypertensionaha.119.12887,pub.1115011727,31104565,2019
1699,10.1111/apa.14688,pub.1110533698,30536480,2019
1700,10.1111/jopr.13089,pub.1115995138,31144386,2019
1701,10.1016/j.arth.2019.03.053,pub.1113058811,31023514,2019
1702,10.1111/exd.13907,pub.1112356126,30801834,2019
1703,10.1016/j.nbd.2019.03.013,pub.1112846859,30898668,2019
1704,10.1016/j.ijcard.2019.07.050,pub.1118087941,31371116,2019
1705,10.1111/jch.13607,pub.1117291463,31215136,2019
1706,10.1007/s00415-019-09332-x,pub.1114000541,31069528,2019
1707,10.1038/s41391-019-0159-9,pub.1117501434,31243337,2019
1708,10.3389/fnins.2019.00677,pub.1117633484,31316344,2019
1709,10.3233/ch-199006,pub.1116311712,31156151,2019
1710,10.1177/0271678x19859381,pub.1117509501,31242047,2019
1711,10.1093/cvr/cvz169,pub.1117509207,31241148,2019
1712,10.3389/fped.2019.00254,pub.1117595662,31294004,2019
1713,10.3389/fneur.2019.00648,pub.1117595555,31293497,2019
1714,10.1001/jama.2019.5145,pub.1117466828,31237632,2019
1715,10.3892/mmr.2019.10415,pub.1117546669,31257494,2019
1716,10.1093/neuros/nyz211,pub.1114529609,31232427,2019
1717,10.3390/cells8060628,pub.1117424439,31234447,2019
1718,10.1093/neuros/nyz160,pub.1113578132,31225604,2019
1719,10.3390/diagnostics9020063,pub.1117424454,31234326,2019
1720,10.1093/eurheartj/ehz207,pub.1113407373,31226214,2019
1721,10.3389/fmed.2019.00126,pub.1117389143,31281816,2019
1722,10.3390/biomedicines7020044,pub.1117358562,31248166,2019
1723,10.1210/jc.2019-00477,pub.1117289800,31211381,2019
1724,10.1161/jaha.119.012665,pub.1117139306,31189395,2019
1725,10.2196/mhealth.8130,pub.1113588406,31215518,2019
1726,10.7717/peerj.7098,pub.1117340286,31249736,2019
1727,10.1371/journal.pone.0218308,pub.1117287213,31206554,2019
1728,10.1158/0008-5472.can-18-3438,pub.1113580215,31000522,2019
1729,10.1164/rccm.201808-1597le,pub.1113174243,30939030,2019
1730,10.11613/bm.2019.020705,pub.1116885499,31223259,2019
1731,10.11613/bm.2019.020704,pub.1116885498,31223258,2019
1732,10.1371/journal.pone.0218411,pub.1117156203,31199858,2019
1733,10.1007/s00063-019-0591-6,pub.1117127747,31197420,2019
1734,10.1007/s00063-019-0589-0,pub.1117127746,31197419,2019
1735,10.3390/sports7060143,pub.1117150744,31200464,2019
1736,10.1055/a-0919-3993,pub.1117132255,31195415,2019
1737,10.1136/bmj.l1945,pub.1117076142,31189617,2019
1738,10.18632/oncotarget.26995,pub.1117055051,31231467,2019
1739,10.1371/journal.pone.0218247,pub.1117053422,31185057,2019
1740,10.1200/jco.18.02092,pub.1113862522,31042410,2019
1741,10.3389/fimmu.2019.00930,pub.1116893710,31231357,2019
1742,10.3390/cells8060555,pub.1116894039,31181618,2019
1743,10.1056/nejmc1904411,pub.1116867674,31167063,2019
1744,10.1182/blood.2018894618,pub.1113508361,30992265,2019
1745,10.3390/brainsci9060131,pub.1116864767,31174264,2019
1746,10.3389/fpsyt.2019.00384,pub.1116864714,31244692,2019
1747,10.3390/jcm8060803,pub.1116864901,31195715,2019
1748,10.1523/jneurosci.2630-18.2019,pub.1113178341,30936241,2019
1749,10.1001/jamanetworkopen.2019.5844,pub.1117155849,31199452,2019
