article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1038/s41431-022-01177-9,https://doi.org/10.5281/zenodo.5516388,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1016/j.cell.2022.04.017,https://www.ncbi.nlm.nih.gov/sra/ERX9010064[accn],NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.fochms.2022.100111,https://www.ebi.ac.uk/pride/archive/projects/PXD027753,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-32472-0,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175848,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-32472-0,https://www.ebi.ac.uk/pride/archive/projects/PXD033421,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1098/rsos.220139,10.17605/OSF.IO/8B6JY,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,doi,58.33,85.71,33.33,50,50,100,100,0,100,33.33,100,0,0,25,100,50,50,100,100,100,0,100,0,100,0,100,0,0,25,100,50,100,0
10.1098/rsos.220139,https://doi.org/10.24433/CO.3805142.v1,Code Ocean,Code Ocean,general-purpose repository,CC0,MIT,doi,52.08,71.43,50,25,50,100,100,0,50,50,50,0,0,25,100,50,50,100,100,100,0,50,50,100,0,50,0,0,25,100,50,100,0
10.1111/jcmm.17611,https://doi.org/10.5281/zenodo.5147985,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1007/s11548-022-02699-9,https://doi.org/10.6084/m9.figshare.19204971.v1,figshare,figshare,general-purpose repository,no license,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1371/journal.pmed.1003873,https://doi.org/10.13130/RD_UNIMI/EO5VNS,UNIMI Dataverse,UNIMI Dataverse,field-specific repository,no license,CC0,doi,6.25,21.43,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3390/ijerph191811734,https://osf.io/wnxk6/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,37.5,57.14,33.33,25,30,50,100,0,50,33.33,50,0,0,25,0,50,50,100,0,100,0,50,0,100,0,50,0,0,25,0,50,100,0
10.3390/ijms232012347,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE199791,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/s22072759,https://doi.org/10.5281/zenodo.6303665,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,70.83,100,66.67,75,50,100,100,100,100,66.67,100,0,100,25,100,50,50,100,100,100,100,100,100,100,0,100,0,100,25,100,50,100,0
10.3390/ijms232213806,https://doi.org/10.5281/zenodo.7034746,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,66.67,85.71,66.67,75,50,100,100,0,100,66.67,100,0,100,25,100,50,50,100,100,100,0,100,100,100,0,100,0,100,25,100,50,100,0
10.1186/s12974-022-02534-7,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE206202,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1186/s12974-022-02534-7,https://www.ebi.ac.uk/pride/archive/projects/PXD034638,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1186/s13059-022-02806-8,https://www.ebi.ac.uk/ena/browser/view/PRJEB49149,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1371/journal.pcbi.1010580,https://doi.org/10.5281/zenodo.7148520,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,58.33,71.43,66.67,75,40,100,50,0,100,66.67,100,0,100,25,50,50,50,100,100,50,0,100,100,100,0,100,0,100,25,50,50,100,0
10.3390/ijms23074058,https://www.ebi.ac.uk/pride/archive/projects/PXD030924,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fncel.2021.792652,https://www.ebi.ac.uk/pride/archive/projects/PXD029194,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/microorganisms10081603,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR20936950&display=data-access,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1182/bloodadvances.2021006088,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181584,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1186/s13148-022-01406-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE141660,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1186/s40168-022-01399-5,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR18645395&display=metadata,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1002/hbm.25825,doi.org/10.17605/OSF.IO/6QNPS,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,doi,52.08,71.43,50,50,40,100,50,0,100,50,100,0,0,25,50,50,50,100,100,50,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1002/hep.32776,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE132662,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1177/13591053211027631,https://osf.io/spd9u/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.3389/fimmu.2022.982786,https://www.ebi.ac.uk/pride/archive/projects/PXD034900,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fnins.2022.804125,https://doi.org/10.5281/zenodo.4310183,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1371/journal.pone.0264450,https://www.ncbi.nlm.nih.gov/nuccore/MK762750,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ymgme.2022.01.102,https://doi.org/10.2210/pdb2VHI/pdb,Worldwide Protein Data Bank,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,35.42,50,33.33,50,20,100,25,0,50,33.33,50,100,0,0,0,50,50,100,100,25,0,50,0,100,0,50,100,0,0,0,50,100,0
10.1186/s12985-022-01854-7,https://www.ncbi.nlm.nih.gov/nuccore/OL311042,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1111/add.15518,https://osf.io/9kb5s/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY,url,41.67,42.86,33.33,50,40,50,50,0,50,33.33,50,0,100,25,50,50,50,100,0,50,0,50,0,100,0,50,0,100,25,50,50,100,0
10.1111/tpj.15924,https://www.ncbi.nlm.nih.gov/nuccore/MN642093,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3389/fgene.2022.785877,https://doi.org/10.5281/zenodo.5600532,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1007/s00213-022-06224-3,https://osf.io/yu5rm/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY,url,41.67,57.14,33.33,25,40,50,100,0,50,33.33,50,0,0,25,50,50,50,100,0,100,0,50,0,100,0,50,0,0,25,50,50,100,0
10.1007/s00213-022-06224-3,https://doi.org/10.17605/OSF.IO/ZDQVE,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,other license,CC BY,doi,52.08,71.43,50,50,40,100,50,0,100,50,100,0,0,25,50,50,50,100,100,50,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1007/s00432-022-04416-0,https://www.ebi.ac.uk/pride/archive/projects/PXD022072,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.neuron.2022.06.010,https://doi.org/10.17632/bkn78y232y.1,Mendeley Data,Mendeley Data,general-purpose repository,no license,CC BY,doi,62.5,85.71,33.33,75,50,100,100,0,100,33.33,100,0,100,25,100,50,50,100,100,100,0,100,0,100,0,100,0,100,25,100,50,100,0
10.1021/acs.chemrestox.1c00392,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE187001,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-34510-3,https://osf.io/bckuf/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY-NC-ND,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1038/s41592-022-01412-7,https://doi.org/10.24433/CO.8741744.v3,Code Ocean,Code Ocean,general-purpose repository,CC0,CC0,doi,47.92,71.43,50,25,40,100,100,0,50,50,50,0,0,25,50,50,50,100,100,100,0,50,50,100,0,50,0,0,25,50,50,100,0
10.1038/s41592-022-01412-7,https://doi.org/10.6084/m9.figshare.14401340.v1,figshare,figshare,general-purpose repository,no license,CC BY,doi,58.33,85.71,33.33,50,50,100,100,0,100,33.33,50,0,100,25,100,50,50,100,100,100,0,100,0,100,0,50,0,100,25,100,50,100,0
10.7554/elife.75126,https://doi.org/10.7910/DVN/IO2FLM,Harvard Dataverse,Harvard Dataverse,general-purpose repository,no license,CC0,doi,83.33,100,66.67,75,80,100,100,100,100,66.67,100,0,100,75,100,50,100,100,100,100,100,100,0,100,100,100,0,100,75,100,50,100,100
10.7554/elife.75126,https://archive.softwareheritage.org/browse/directory/bf9ce2c55744e0ace1623bbb156804998a8909db/?origin_url=https://github.com/neuromodulation/ECoG_vs_STN&revision=09d3ea5b846681d28edb26943b4315ae5f5a37dd&snapshot=ff5ae9fee05224d3ed4640fd630021063a80d441,Software Heritage Archive,Software Heritage Archive,field-specific repository,no license,MIT,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00401-022-02516-2,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE212621,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.dib.2022.108399,https://osf.io/d34y5/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,url,56.25,85.71,50,50,40,100,100,0,100,50,100,0,0,25,50,50,50,100,100,100,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1007/s00018-022-04345-8,https://www.ebi.ac.uk/pride/archive/projects/PXD027734,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1007/s00018-022-04345-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183127,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1002/path.5845,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171994,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1002/anie.202113937,https://www.ebi.ac.uk/pride/archive/projects/PXD029034,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1093/gigascience/giac064,http://dx.doi.org/10.5524/102213,GigaDB,GigaDB,field-specific repository,no license,NULL,doi,62.5,85.71,33.33,75,50,100,100,0,100,33.33,100,0,100,25,100,50,50,100,100,100,0,100,0,100,0,100,0,100,25,100,50,100,0
10.3390/pharmaceutics14102216,https://www.ncbi.nlm.nih.gov/nuccore/OM638088,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.dib.2022.108649,https://data.mendeley.com/datasets/vfpxcbk5bx,Mendeley Data,Mendeley Data,general-purpose repository,no license,CC BY,url,62.5,85.71,33.33,75,50,100,100,0,100,33.33,100,0,100,25,100,50,50,100,100,100,0,100,0,100,0,100,0,100,25,100,50,100,0
10.1016/j.xcrm.2022.100877,https://www.ebi.ac.uk/pride/archive/projects/PXD024427,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.xcrm.2022.100877,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE212838,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1007/s00401-022-02454-z,https://www.ebi.ac.uk/gwas/studies/GCST90129599,GWAS Catalog,GWAS Catalog,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-34510-3,https://doi.org/10.5061/dryad.nzs7h44q2,DRYAD,DRYAD,general-purpose repository,no license,CC0,doi,70.83,85.71,100,75,50,100,50,100,100,100,100,0,100,25,100,50,50,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,0
10.1038/s41467-022-34719-2,http://dx.doi.org/10.17169/refubium-36351,Refubium,Refubium,field-specific repository,other license,NULL,doi,52.08,85.71,50,25,40,100,100,0,100,50,50,0,0,25,50,50,50,100,100,100,0,100,50,100,0,50,0,0,25,50,50,100,0
10.1038/s41467-022-34719-2,https://flowrepository.org/id/FR-FCM-Z5XD,FlowRepository,FlowRepository,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.xpro.2022.101225,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-8924,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1038/s41467-022-35306-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE199080,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41597-022-01822-4,https://10.17605/OSF.IO/8MBRU,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC0,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41598-022-08846-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184723,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41598-022-09309-3,https://10.5281/zenodo.5167636,Zenodo,Zenodo,general-purpose repository,no license,GNU GPLv3,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41596-021-00649-4,https://osf.io/v362t,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41598-022-11208-6,https://www.ncbi.nlm.nih.gov/nuccore/MZ027568 (accession number MZ027568),NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41598-022-20916-y,https://doi.org/10.5061/dryad.59zw3r2bk,DRYAD,DRYAD,general-purpose repository,no license,CC0,doi,75,100,100,50,60,100,100,100,100,100,100,0,0,25,100,50,100,100,100,100,100,100,100,100,100,100,0,0,25,100,50,100,100
10.1038/s41598-022-22353-3,https://10.5281/zenodo.7233824,Zenodo,Zenodo,general-purpose repository,no license,CC BY,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41598-022-24792-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE206606,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s42003-022-03690-5,https://doi.org/10.5281/zenodo.6807920,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,58.33,71.43,66.67,75,40,100,50,0,100,66.67,100,0,100,25,50,50,50,100,100,50,0,100,100,100,0,100,0,100,25,50,50,100,0
10.1172/jci.insight.155534,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=%20GSE156611,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s43018-022-00355-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE189174,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1182/blood.2021015036,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA547947&o=acc_s%3Aa,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1136/bmjopen-2021-059347,https://10.17605/OSF.IO/Q8B46,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1159/000520082,https://doi.org/10.6084/m9.figshare.14573082,figshare,figshare,general-purpose repository,no license,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.3390/cancers14010125,https://doi.org/10.5281/zenodo.5710900,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,70.83,100,66.67,75,50,100,100,100,100,66.67,100,0,100,25,100,50,50,100,100,100,100,100,100,100,0,100,0,100,25,100,50,100,0
10.1038/s41467-021-27634-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE129205,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-29978-y,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE188687,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-31195-6,https://doi.org/10.5281/zenodo.6589677,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1371/journal.pntd.0010901,https://datadryad.org/stash/dataset/doi:10.5061%2Fdryad.dncjsxm2p,DRYAD,DRYAD,general-purpose repository,no license,CC0,url,75,100,100,50,60,100,100,100,100,100,100,0,0,25,100,50,100,100,100,100,100,100,100,100,100,100,0,0,25,100,50,100,100
10.1111/nan.12856,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE209865,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1002/jcsm.12867,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10960,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1016/j.ebiom.2022.104293,https://www.ebi.ac.uk/pride/archive/projects/PXD036590,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
